Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s^2),Drag coefficient
4.3754,338.37,68.728,-11.948,0.80813
4.3764,338.44,68.716,-11.948,0.80813
4.3774,338.51,68.704,-11.947,0.80812
4.3784,338.58,68.693,-11.946,0.80812
4.3794,338.65,68.681,-11.945,0.80812
4.3804,338.72,68.669,-11.945,0.80811
4.3814,338.79,68.657,-11.944,0.80811
4.3824,338.86,68.645,-11.943,0.80811
4.3834,338.92,68.633,-11.942,0.80811
4.3844,338.99,68.621,-11.942,0.8081
4.3854,339.06,68.609,-11.941,0.8081
4.3864,339.13,68.597,-11.94,0.8081
4.3874,339.2,68.585,-11.939,0.80809
4.3884,339.27,68.573,-11.938,0.80809
4.3894,339.34,68.561,-11.938,0.80809
4.3904,339.4,68.549,-11.937,0.80809
4.3914,339.47,68.537,-11.936,0.80808
4.3924,339.54,68.525,-11.935,0.80808
4.3934,339.61,68.513,-11.935,0.80808
4.3944,339.68,68.502,-11.934,0.80807
4.3954,339.75,68.49,-11.933,0.80807
4.3964,339.82,68.478,-11.932,0.80807
4.3974,339.88,68.466,-11.932,0.80807
4.3984,339.95,68.454,-11.931,0.80806
4.3994,340.02,68.442,-11.93,0.80806
4.4004,340.09,68.43,-11.929,0.80806
4.4014,340.16,68.418,-11.928,0.80805
4.4024,340.23,68.406,-11.928,0.80805
4.4034,340.29,68.394,-11.927,0.80805
4.4044,340.36,68.382,-11.926,0.80805
4.4054,340.43,68.37,-11.925,0.80804
4.4064,340.5,68.358,-11.925,0.80804
4.4074,340.57,68.346,-11.924,0.80804
4.4084,340.64,68.335,-11.923,0.80803
4.4094,340.7,68.323,-11.922,0.80803
4.4104,340.77,68.311,-11.922,0.80803
4.4114,340.84,68.299,-11.921,0.80803
4.4124,340.91,68.287,-11.92,0.80802
4.4134,340.98,68.275,-11.919,0.80802
4.4144,341.05,68.263,-11.918,0.80802
4.4154,341.11,68.251,-11.918,0.80801
4.4164,341.18,68.239,-11.917,0.80801
4.4174,341.25,68.227,-11.916,0.80801
4.4184,341.32,68.215,-11.915,0.80801
4.4194,341.39,68.203,-11.915,0.808
4.4204,341.46,68.191,-11.914,0.808
4.4214,341.52,68.18,-11.913,0.808
4.4224,341.59,68.168,-11.912,0.80799
4.4234,341.66,68.156,-11.912,0.80799
4.4244,341.73,68.144,-11.911,0.80799
4.4254,341.8,68.132,-11.91,0.80799
4.4264,341.86,68.12,-11.909,0.80798
4.4274,341.93,68.108,-11.909,0.80798
4.4284,342,68.096,-11.908,0.80798
4.4294,342.07,68.084,-11.907,0.80797
4.4304,342.14,68.072,-11.906,0.80797
4.4314,342.21,68.06,-11.905,0.80797
4.4324,342.27,68.049,-11.905,0.80797
4.4334,342.34,68.037,-11.904,0.80796
4.4344,342.41,68.025,-11.903,0.80796
4.4354,342.48,68.013,-11.902,0.80796
4.4364,342.55,68.001,-11.902,0.80796
4.4374,342.61,67.989,-11.901,0.80795
4.4384,342.68,67.977,-11.9,0.80795
4.4394,342.75,67.965,-11.899,0.80795
4.4404,342.82,67.953,-11.899,0.80794
4.4414,342.89,67.941,-11.898,0.80794
4.4424,342.95,67.93,-11.897,0.80794
4.4434,343.02,67.918,-11.896,0.80794
4.4444,343.09,67.906,-11.896,0.80793
4.4454,343.16,67.894,-11.895,0.80793
4.4464,343.22,67.882,-11.894,0.80793
4.4474,343.29,67.87,-11.893,0.80792
4.4484,343.36,67.858,-11.893,0.80792
4.4494,343.43,67.846,-11.892,0.80792
4.4504,343.5,67.834,-11.891,0.80792
4.4514,343.56,67.823,-11.89,0.80791
4.4524,343.63,67.811,-11.89,0.80791
4.4534,343.7,67.799,-11.889,0.80791
4.4544,343.77,67.787,-11.888,0.8079
4.4554,343.84,67.775,-11.887,0.8079
4.4564,343.9,67.763,-11.887,0.8079
4.4574,343.97,67.751,-11.886,0.8079
4.4584,344.04,67.739,-11.885,0.80789
4.4594,344.11,67.727,-11.884,0.80789
4.4604,344.17,67.716,-11.883,0.80789
4.4614,344.24,67.704,-11.883,0.80788
4.4624,344.31,67.692,-11.882,0.80788
4.4634,344.38,67.68,-11.881,0.80788
4.4644,344.44,67.668,-11.88,0.80788
4.4654,344.51,67.656,-11.88,0.80787
4.4664,344.58,67.644,-11.879,0.80787
4.4674,344.65,67.632,-11.878,0.80787
4.4684,344.72,67.62,-11.877,0.80787
4.4694,344.78,67.609,-11.877,0.80786
4.4704,344.85,67.597,-11.876,0.80786
4.4714,344.92,67.585,-11.875,0.80786
4.4724,344.99,67.573,-11.874,0.80785
4.4734,345.05,67.561,-11.874,0.80785
4.4744,345.12,67.549,-11.873,0.80785
4.4754,345.19,67.537,-11.872,0.80785
4.4764,345.26,67.526,-11.871,0.80784
4.4774,345.32,67.514,-11.871,0.80784
4.4784,345.39,67.502,-11.87,0.80784
4.4794,345.46,67.49,-11.869,0.80783
4.4804,345.53,67.478,-11.868,0.80783
4.4814,345.59,67.466,-11.868,0.80783
4.4824,345.66,67.454,-11.867,0.80783
4.4834,345.73,67.442,-11.866,0.80782
4.4844,345.8,67.431,-11.865,0.80782
4.4854,345.86,67.419,-11.865,0.80782
4.4864,345.93,67.407,-11.864,0.80782
4.4874,346,67.395,-11.863,0.80781
4.4884,346.07,67.383,-11.862,0.80781
4.4894,346.13,67.371,-11.862,0.80781
4.4904,346.2,67.359,-11.861,0.8078
4.4914,346.27,67.348,-11.86,0.8078
4.4924,346.33,67.336,-11.859,0.8078
4.4934,346.4,67.324,-11.859,0.8078
4.4944,346.47,67.312,-11.858,0.80779
4.4954,346.54,67.3,-11.857,0.80779
4.4964,346.6,67.288,-11.856,0.80779
4.4974,346.67,67.276,-11.856,0.80778
4.4984,346.74,67.265,-11.855,0.80778
4.4994,346.81,67.253,-11.854,0.80778
4.5004,346.87,67.241,-11.853,0.80778
4.5014,346.94,67.229,-11.853,0.80777
4.5024,347.01,67.217,-11.852,0.80777
4.5034,347.07,67.205,-11.851,0.80777
4.5044,347.14,67.193,-11.85,0.80777
4.5054,347.21,67.182,-11.85,0.80776
4.5064,347.28,67.17,-11.849,0.80776
4.5074,347.34,67.158,-11.848,0.80776
4.5084,347.41,67.146,-11.847,0.80775
4.5094,347.48,67.134,-11.847,0.80775
4.5104,347.54,67.122,-11.846,0.80775
4.5114,347.61,67.11,-11.845,0.80775
4.5124,347.68,67.099,-11.844,0.80774
4.5134,347.75,67.087,-11.844,0.80774
4.5144,347.81,67.075,-11.843,0.80774
4.5154,347.88,67.063,-11.842,0.80773
4.5164,347.95,67.051,-11.841,0.80773
4.5174,348.01,67.039,-11.841,0.80773
4.5184,348.08,67.028,-11.84,0.80773
4.5194,348.15,67.016,-11.839,0.80772
4.5204,348.22,67.004,-11.838,0.80772
4.5214,348.28,66.992,-11.838,0.80772
4.5224,348.35,66.98,-11.837,0.80772
4.5234,348.42,66.968,-11.836,0.80771
4.5244,348.48,66.957,-11.835,0.80771
4.5254,348.55,66.945,-11.835,0.80771
4.5264,348.62,66.933,-11.834,0.8077
4.5274,348.68,66.921,-11.833,0.8077
4.5284,348.75,66.909,-11.833,0.8077
4.5294,348.82,66.897,-11.832,0.8077
4.5304,348.88,66.886,-11.831,0.80769
4.5314,348.95,66.874,-11.83,0.80769
4.5324,349.02,66.862,-11.83,0.80769
4.5334,349.09,66.85,-11.829,0.80769
4.5344,349.15,66.838,-11.828,0.80768
4.5354,349.22,66.826,-11.827,0.80768
4.5364,349.29,66.815,-11.827,0.80768
4.5374,349.35,66.803,-11.826,0.80767
4.5384,349.42,66.791,-11.825,0.80767
4.5394,349.49,66.779,-11.824,0.80767
4.5404,349.55,66.767,-11.824,0.80767
4.5414,349.62,66.755,-11.823,0.80766
4.5424,349.69,66.744,-11.822,0.80766
4.5434,349.75,66.732,-11.821,0.80766
4.5444,349.82,66.72,-11.821,0.80765
4.5454,349.89,66.708,-11.82,0.80765
4.5464,349.95,66.696,-11.819,0.80765
4.5474,350.02,66.685,-11.818,0.80765
4.5484,350.09,66.673,-11.818,0.80764
4.5494,350.15,66.661,-11.817,0.80764
4.5504,350.22,66.649,-11.816,0.80764
4.5514,350.29,66.637,-11.815,0.80764
4.5524,350.35,66.625,-11.815,0.80763
4.5534,350.42,66.614,-11.814,0.80763
4.5544,350.49,66.602,-11.813,0.80763
4.5554,350.55,66.59,-11.813,0.80762
4.5564,350.62,66.578,-11.812,0.80762
4.5574,350.69,66.566,-11.811,0.80762
4.5584,350.75,66.555,-11.81,0.80762
4.5594,350.82,66.543,-11.81,0.80761
4.5604,350.89,66.531,-11.809,0.80761
4.5614,350.95,66.519,-11.808,0.80761
4.5624,351.02,66.507,-11.807,0.80761
4.5634,351.09,66.496,-11.807,0.8076
4.5644,351.15,66.484,-11.806,0.8076
4.5654,351.22,66.472,-11.805,0.8076
4.5664,351.29,66.46,-11.804,0.80759
4.5674,351.35,66.448,-11.804,0.80759
4.5684,351.42,66.436,-11.803,0.80759
4.5694,351.48,66.425,-11.802,0.80759
4.5704,351.55,66.413,-11.801,0.80758
4.5714,351.62,66.401,-11.801,0.80758
4.5724,351.68,66.389,-11.8,0.80758
4.5734,351.75,66.377,-11.799,0.80758
4.5744,351.82,66.366,-11.799,0.80757
4.5754,351.88,66.354,-11.798,0.80757
4.5764,351.95,66.342,-11.797,0.80757
4.5774,352.02,66.33,-11.796,0.80756
4.5784,352.08,66.318,-11.796,0.80756
4.5794,352.15,66.307,-11.795,0.80756
4.5804,352.21,66.295,-11.794,0.80756
4.5814,352.28,66.283,-11.793,0.80755
4.5824,352.35,66.271,-11.793,0.80755
4.5834,352.41,66.26,-11.792,0.80755
4.5844,352.48,66.248,-11.791,0.80755
4.5854,352.55,66.236,-11.79,0.80754
4.5864,352.61,66.224,-11.79,0.80754
4.5874,352.68,66.212,-11.789,0.80754
4.5884,352.74,66.201,-11.788,0.80753
4.5894,352.81,66.189,-11.788,0.80753
4.5904,352.88,66.177,-11.787,0.80753
4.5914,352.94,66.165,-11.786,0.80753
4.5924,353.01,66.153,-11.785,0.80752
4.5934,353.08,66.142,-11.785,0.80752
4.5944,353.14,66.13,-11.784,0.80752
4.5954,353.21,66.118,-11.783,0.80752
4.5964,353.27,66.106,-11.782,0.80751
4.5974,353.34,66.095,-11.782,0.80751
4.5984,353.41,66.083,-11.781,0.80751
4.5994,353.47,66.071,-11.78,0.8075
4.6004,353.54,66.059,-11.78,0.8075
4.6014,353.6,66.047,-11.779,0.8075
4.6024,353.67,66.036,-11.778,0.8075
4.6034,353.74,66.024,-11.777,0.80749
4.6044,353.8,66.012,-11.777,0.80749
4.6054,353.87,66,-11.776,0.80749
4.6064,353.93,65.989,-11.775,0.80749
4.6074,354,65.977,-11.774,0.80748
4.6084,354.07,65.965,-11.774,0.80748
4.6094,354.13,65.953,-11.773,0.80748
4.6104,354.2,65.941,-11.772,0.80748
4.6114,354.26,65.93,-11.771,0.80747
4.6124,354.33,65.918,-11.771,0.80747
4.6134,354.4,65.906,-11.77,0.80747
4.6144,354.46,65.894,-11.769,0.80746
4.6154,354.53,65.883,-11.769,0.80746
4.6164,354.59,65.871,-11.768,0.80746
4.6174,354.66,65.859,-11.767,0.80746
4.6184,354.73,65.847,-11.766,0.80745
4.6194,354.79,65.835,-11.766,0.80745
4.6204,354.86,65.824,-11.765,0.80745
4.6214,354.92,65.812,-11.764,0.80745
4.6224,354.99,65.8,-11.764,0.80744
4.6234,355.05,65.788,-11.763,0.80744
4.6244,355.12,65.777,-11.762,0.80744
4.6254,355.19,65.765,-11.761,0.80743
4.6264,355.25,65.753,-11.761,0.80743
4.6274,355.32,65.741,-11.76,0.80743
4.6284,355.38,65.73,-11.759,0.80743
4.6294,355.45,65.718,-11.758,0.80742
4.6304,355.51,65.706,-11.758,0.80742
4.6314,355.58,65.694,-11.757,0.80742
4.6324,355.65,65.683,-11.756,0.80742
4.6334,355.71,65.671,-11.756,0.80741
4.6344,355.78,65.659,-11.755,0.80741
4.6354,355.84,65.647,-11.754,0.80741
4.6364,355.91,65.636,-11.753,0.80741
4.6374,355.97,65.624,-11.753,0.8074
4.6384,356.04,65.612,-11.752,0.8074
4.6394,356.11,65.6,-11.751,0.8074
4.6404,356.17,65.589,-11.75,0.80739
4.6414,356.24,65.577,-11.75,0.80739
4.6424,356.3,65.565,-11.749,0.80739
4.6434,356.37,65.553,-11.748,0.80739
4.6444,356.43,65.542,-11.748,0.80738
4.6454,356.5,65.53,-11.747,0.80738
4.6464,356.56,65.518,-11.746,0.80738
4.6474,356.63,65.506,-11.745,0.80738
4.6484,356.7,65.495,-11.745,0.80737
4.6494,356.76,65.483,-11.744,0.80737
4.6504,356.83,65.471,-11.743,0.80737
4.6514,356.89,65.459,-11.743,0.80736
4.6524,356.96,65.448,-11.742,0.80736
4.6534,357.02,65.436,-11.741,0.80736
4.6544,357.09,65.424,-11.74,0.80736
4.6554,357.15,65.412,-11.74,0.80735
4.6564,357.22,65.401,-11.739,0.80735
4.6574,357.28,65.389,-11.738,0.80735
4.6584,357.35,65.377,-11.738,0.80735
4.6594,357.41,65.365,-11.737,0.80734
4.6604,357.48,65.354,-11.736,0.80734
4.6614,357.55,65.342,-11.735,0.80734
4.6624,357.61,65.33,-11.735,0.80734
4.6634,357.68,65.319,-11.734,0.80733
4.6644,357.74,65.307,-11.733,0.80733
4.6654,357.81,65.295,-11.732,0.80733
4.6664,357.87,65.283,-11.732,0.80732
4.6674,357.94,65.272,-11.731,0.80732
4.6684,358,65.26,-11.73,0.80732
4.6694,358.07,65.248,-11.73,0.80732
4.6704,358.13,65.236,-11.729,0.80731
4.6714,358.2,65.225,-11.728,0.80731
4.6724,358.26,65.213,-11.727,0.80731
4.6734,358.33,65.201,-11.727,0.80731
4.6744,358.39,65.189,-11.726,0.8073
4.6754,358.46,65.178,-11.725,0.8073
4.6764,358.52,65.166,-11.725,0.8073
4.6774,358.59,65.154,-11.724,0.8073
4.6784,358.65,65.143,-11.723,0.80729
4.6794,358.72,65.131,-11.722,0.80729
4.6804,358.78,65.119,-11.722,0.80729
4.6814,358.85,65.107,-11.721,0.80728
4.6824,358.92,65.096,-11.72,0.80728
4.6834,358.98,65.084,-11.72,0.80728
4.6844,359.05,65.072,-11.719,0.80728
4.6854,359.11,65.061,-11.718,0.80727
4.6864,359.18,65.049,-11.717,0.80727
4.6874,359.24,65.037,-11.717,0.80727
4.6884,359.31,65.025,-11.716,0.80727
4.6894,359.37,65.014,-11.715,0.80726
4.6904,359.44,65.002,-11.715,0.80726
4.6914,359.5,64.99,-11.714,0.80726
4.6924,359.57,64.979,-11.713,0.80726
4.6934,359.63,64.967,-11.712,0.80725
4.6944,359.7,64.955,-11.712,0.80725
4.6954,359.76,64.943,-11.711,0.80725
4.6964,359.83,64.932,-11.71,0.80725
4.6974,359.89,64.92,-11.71,0.80724
4.6984,359.96,64.908,-11.709,0.80724
4.6994,360.02,64.897,-11.708,0.80724
4.7004,360.09,64.885,-11.708,0.80723
4.7014,360.15,64.873,-11.707,0.80723
4.7024,360.21,64.861,-11.706,0.80723
4.7034,360.28,64.85,-11.705,0.80723
4.7044,360.34,64.838,-11.705,0.80722
4.7054,360.41,64.826,-11.704,0.80722
4.7064,360.47,64.815,-11.703,0.80722
4.7074,360.54,64.803,-11.703,0.80722
4.7084,360.6,64.791,-11.702,0.80721
4.7094,360.67,64.779,-11.701,0.80721
4.7104,360.73,64.768,-11.7,0.80721
4.7114,360.8,64.756,-11.7,0.80721
4.7124,360.86,64.744,-11.699,0.8072
4.7134,360.93,64.733,-11.698,0.8072
4.7144,360.99,64.721,-11.698,0.8072
4.7154,361.06,64.709,-11.697,0.8072
4.7164,361.12,64.698,-11.696,0.80719
4.7174,361.19,64.686,-11.695,0.80719
4.7184,361.25,64.674,-11.695,0.80719
4.7194,361.32,64.663,-11.694,0.80718
4.7204,361.38,64.651,-11.693,0.80718
4.7214,361.45,64.639,-11.693,0.80718
4.7224,361.51,64.627,-11.692,0.80718
4.7234,361.57,64.616,-11.691,0.80717
4.7244,361.64,64.604,-11.691,0.80717
4.7254,361.7,64.592,-11.69,0.80717
4.7264,361.77,64.581,-11.689,0.80717
4.7274,361.83,64.569,-11.688,0.80716
4.7284,361.9,64.557,-11.688,0.80716
4.7294,361.96,64.546,-11.687,0.80716
4.7304,362.03,64.534,-11.686,0.80716
4.7314,362.09,64.522,-11.686,0.80715
4.7324,362.16,64.511,-11.685,0.80715
4.7334,362.22,64.499,-11.684,0.80715
4.7344,362.28,64.487,-11.683,0.80715
4.7354,362.35,64.476,-11.683,0.80714
4.7364,362.41,64.464,-11.682,0.80714
4.7374,362.48,64.452,-11.681,0.80714
4.7384,362.54,64.44,-11.681,0.80713
4.7394,362.61,64.429,-11.68,0.80713
4.7404,362.67,64.417,-11.679,0.80713
4.7414,362.74,64.405,-11.679,0.80713
4.7424,362.8,64.394,-11.678,0.80712
4.7434,362.86,64.382,-11.677,0.80712
4.7444,362.93,64.37,-11.676,0.80712
4.7454,362.99,64.359,-11.676,0.80712
4.7464,363.06,64.347,-11.675,0.80711
4.7474,363.12,64.335,-11.674,0.80711
4.7484,363.19,64.324,-11.674,0.80711
4.7494,363.25,64.312,-11.673,0.80711
4.7504,363.31,64.3,-11.672,0.8071
4.7514,363.38,64.289,-11.672,0.8071
4.7524,363.44,64.277,-11.671,0.8071
4.7534,363.51,64.265,-11.67,0.8071
4.7544,363.57,64.254,-11.669,0.80709
4.7554,363.64,64.242,-11.669,0.80709
4.7564,363.7,64.23,-11.668,0.80709
4.7574,363.76,64.219,-11.667,0.80708
4.7584,363.83,64.207,-11.667,0.80708
4.7594,363.89,64.195,-11.666,0.80708
4.7604,363.96,64.184,-11.665,0.80708
4.7614,364.02,64.172,-11.664,0.80707
4.7624,364.09,64.16,-11.664,0.80707
4.7634,364.15,64.149,-11.663,0.80707
4.7644,364.21,64.137,-11.662,0.80707
4.7654,364.28,64.125,-11.662,0.80706
4.7664,364.34,64.114,-11.661,0.80706
4.7674,364.41,64.102,-11.66,0.80706
4.7684,364.47,64.09,-11.66,0.80706
4.7694,364.53,64.079,-11.659,0.80705
4.7704,364.6,64.067,-11.658,0.80705
4.7714,364.66,64.055,-11.658,0.80705
4.7724,364.73,64.044,-11.657,0.80705
4.7734,364.79,64.032,-11.656,0.80704
4.7744,364.85,64.02,-11.655,0.80704
4.7754,364.92,64.009,-11.655,0.80704
4.7764,364.98,63.997,-11.654,0.80704
4.7774,365.05,63.985,-11.653,0.80703
4.7784,365.11,63.974,-11.653,0.80703
4.7794,365.17,63.962,-11.652,0.80703
4.7804,365.24,63.95,-11.651,0.80703
4.7814,365.3,63.939,-11.651,0.80702
4.7824,365.37,63.927,-11.65,0.80702
4.7834,365.43,63.916,-11.649,0.80702
4.7844,365.49,63.904,-11.648,0.80701
4.7854,365.56,63.892,-11.648,0.80701
4.7864,365.62,63.881,-11.647,0.80701
4.7874,365.69,63.869,-11.646,0.80701
4.7884,365.75,63.857,-11.646,0.807
4.7894,365.81,63.846,-11.645,0.807
4.7904,365.88,63.834,-11.644,0.807
4.7914,365.94,63.822,-11.644,0.807
4.7924,366,63.811,-11.643,0.80699
4.7934,366.07,63.799,-11.642,0.80699
4.7944,366.13,63.787,-11.642,0.80699
4.7954,366.2,63.776,-11.641,0.80699
4.7964,366.26,63.764,-11.64,0.80698
4.7974,366.32,63.753,-11.639,0.80698
4.7984,366.39,63.741,-11.639,0.80698
4.7994,366.45,63.729,-11.638,0.80698
4.8004,366.52,63.718,-11.637,0.80697
4.8014,366.58,63.706,-11.637,0.80697
4.8024,366.64,63.694,-11.636,0.80697
4.8034,366.71,63.683,-11.635,0.80697
4.8044,366.77,63.671,-11.635,0.80696
4.8054,366.83,63.659,-11.634,0.80696
4.8064,366.9,63.648,-11.633,0.80696
4.8074,366.96,63.636,-11.633,0.80696
4.8084,367.02,63.625,-11.632,0.80695
4.8094,367.09,63.613,-11.631,0.80695
4.8104,367.15,63.601,-11.63,0.80695
4.8114,367.22,63.59,-11.63,0.80694
4.8124,367.28,63.578,-11.629,0.80694
4.8134,367.34,63.566,-11.628,0.80694
4.8144,367.41,63.555,-11.628,0.80694
4.8154,367.47,63.543,-11.627,0.80693
4.8164,367.53,63.532,-11.626,0.80693
4.8174,367.6,63.52,-11.626,0.80693
4.8184,367.66,63.508,-11.625,0.80693
4.8194,367.72,63.497,-11.624,0.80692
4.8204,367.79,63.485,-11.624,0.80692
4.8214,367.85,63.473,-11.623,0.80692
4.8224,367.91,63.462,-11.622,0.80692
4.8234,367.98,63.45,-11.621,0.80691
4.8244,368.04,63.439,-11.621,0.80691
4.8254,368.1,63.427,-11.62,0.80691
4.8264,368.17,63.415,-11.619,0.80691
4.8274,368.23,63.404,-11.619,0.8069
4.8284,368.29,63.392,-11.618,0.8069
4.8294,368.36,63.38,-11.617,0.8069
4.8304,368.42,63.369,-11.617,0.8069
4.8314,368.48,63.357,-11.616,0.80689
4.8324,368.55,63.346,-11.615,0.80689
4.8334,368.61,63.334,-11.615,0.80689
4.8344,368.67,63.322,-11.614,0.80689
4.8354,368.74,63.311,-11.613,0.80688
4.8364,368.8,63.299,-11.613,0.80688
4.8374,368.86,63.288,-11.612,0.80688
4.8384,368.93,63.276,-11.611,0.80688
4.8394,368.99,63.264,-11.61,0.80687
4.8404,369.05,63.253,-11.61,0.80687
4.8414,369.12,63.241,-11.609,0.80687
4.8424,369.18,63.229,-11.608,0.80687
4.8434,369.24,63.218,-11.608,0.80686
4.8444,369.31,63.206,-11.607,0.80686
4.8454,369.37,63.195,-11.606,0.80686
4.8464,369.43,63.183,-11.606,0.80686
4.8474,369.5,63.171,-11.605,0.80685
4.8484,369.56,63.16,-11.604,0.80685
4.8494,369.62,63.148,-11.604,0.80685
4.8504,369.69,63.137,-11.603,0.80685
4.8514,369.75,63.125,-11.602,0.80684
4.8524,369.81,63.113,-11.602,0.80684
4.8534,369.88,63.102,-11.601,0.80684
4.8544,369.94,63.09,-11.6,0.80683
4.8554,370,63.079,-11.6,0.80683
4.8564,370.07,63.067,-11.599,0.80683
4.8574,370.13,63.055,-11.598,0.80683
4.8584,370.19,63.044,-11.597,0.80682
4.8594,370.25,63.032,-11.597,0.80682
4.8604,370.32,63.021,-11.596,0.80682
4.8614,370.38,63.009,-11.595,0.80682
4.8624,370.44,62.997,-11.595,0.80681
4.8634,370.51,62.986,-11.594,0.80681
4.8644,370.57,62.974,-11.593,0.80681
4.8654,370.63,62.963,-11.593,0.80681
4.8664,370.7,62.951,-11.592,0.8068
4.8674,370.76,62.939,-11.591,0.8068
4.8684,370.82,62.928,-11.591,0.8068
4.8694,370.88,62.916,-11.59,0.8068
4.8704,370.95,62.905,-11.589,0.80679
4.8714,371.01,62.893,-11.589,0.80679
4.8724,371.07,62.882,-11.588,0.80679
4.8734,371.14,62.87,-11.587,0.80679
4.8744,371.2,62.858,-11.587,0.80678
4.8754,371.26,62.847,-11.586,0.80678
4.8764,371.32,62.835,-11.585,0.80678
4.8774,371.39,62.824,-11.585,0.80678
4.8784,371.45,62.812,-11.584,0.80677
4.8794,371.51,62.8,-11.583,0.80677
4.8804,371.58,62.789,-11.583,0.80677
4.8814,371.64,62.777,-11.582,0.80677
4.8824,371.7,62.766,-11.581,0.80676
4.8834,371.76,62.754,-11.581,0.80676
4.8844,371.83,62.742,-11.58,0.80676
4.8854,371.89,62.731,-11.579,0.80676
4.8864,371.95,62.719,-11.578,0.80675
4.8874,372.01,62.708,-11.578,0.80675
4.8884,372.08,62.696,-11.577,0.80675
4.8894,372.14,62.685,-11.576,0.80675
4.8904,372.2,62.673,-11.576,0.80674
4.8914,372.27,62.661,-11.575,0.80674
4.8924,372.33,62.65,-11.574,0.80674
4.8934,372.39,62.638,-11.574,0.80674
4.8944,372.45,62.627,-11.573,0.80673
4.8954,372.52,62.615,-11.572,0.80673
4.8964,372.58,62.604,-11.572,0.80673
4.8974,372.64,62.592,-11.571,0.80673
4.8984,372.7,62.58,-11.57,0.80672
4.8994,372.77,62.569,-11.57,0.80672
4.9004,372.83,62.557,-11.569,0.80672
4.9014,372.89,62.546,-11.568,0.80672
4.9024,372.95,62.534,-11.568,0.80671
4.9034,373.02,62.523,-11.567,0.80671
4.9044,373.08,62.511,-11.566,0.80671
4.9054,373.14,62.499,-11.566,0.80671
4.9064,373.2,62.488,-11.565,0.8067
4.9074,373.27,62.476,-11.564,0.8067
4.9084,373.33,62.465,-11.564,0.8067
4.9094,373.39,62.453,-11.563,0.8067
4.9104,373.45,62.442,-11.562,0.80669
4.9114,373.52,62.43,-11.562,0.80669
4.9124,373.58,62.419,-11.561,0.80669
4.9134,373.64,62.407,-11.56,0.80669
4.9144,373.7,62.395,-11.56,0.80668
4.9154,373.77,62.384,-11.559,0.80668
4.9164,373.83,62.372,-11.558,0.80668
4.9174,373.89,62.361,-11.558,0.80668
4.9184,373.95,62.349,-11.557,0.80667
4.9194,374.02,62.338,-11.556,0.80667
4.9204,374.08,62.326,-11.556,0.80667
4.9214,374.14,62.315,-11.555,0.80667
4.9224,374.2,62.303,-11.554,0.80666
4.9234,374.26,62.291,-11.554,0.80666
4.9244,374.33,62.28,-11.553,0.80666
4.9254,374.39,62.268,-11.552,0.80666
4.9264,374.45,62.257,-11.552,0.80665
4.9274,374.51,62.245,-11.551,0.80665
4.9284,374.58,62.234,-11.55,0.80665
4.9294,374.64,62.222,-11.55,0.80665
4.9304,374.7,62.211,-11.549,0.80664
4.9314,374.76,62.199,-11.548,0.80664
4.9324,374.82,62.187,-11.548,0.80664
4.9334,374.89,62.176,-11.547,0.80664
4.9344,374.95,62.164,-11.546,0.80663
4.9354,375.01,62.153,-11.545,0.80663
4.9364,375.07,62.141,-11.545,0.80663
4.9374,375.14,62.13,-11.544,0.80663
4.9384,375.2,62.118,-11.543,0.80662
4.9394,375.26,62.107,-11.543,0.80662
4.9404,375.32,62.095,-11.542,0.80662
4.9414,375.38,62.084,-11.541,0.80662
4.9424,375.45,62.072,-11.541,0.80661
4.9434,375.51,62.06,-11.54,0.80661
4.9444,375.57,62.049,-11.539,0.80661
4.9454,375.63,62.037,-11.539,0.80661
4.9464,375.69,62.026,-11.538,0.8066
4.9474,375.76,62.014,-11.537,0.8066
4.9484,375.82,62.003,-11.537,0.8066
4.9494,375.88,61.991,-11.536,0.8066
4.9504,375.94,61.98,-11.535,0.80659
4.9514,376,61.968,-11.535,0.80659
4.9524,376.07,61.957,-11.534,0.80659
4.9534,376.13,61.945,-11.533,0.80659
4.9544,376.19,61.934,-11.533,0.80658
4.9554,376.25,61.922,-11.532,0.80658
4.9564,376.31,61.91,-11.531,0.80658
4.9574,376.38,61.899,-11.531,0.80658
4.9584,376.44,61.887,-11.53,0.80657
4.9594,376.5,61.876,-11.53,0.80657
4.9604,376.56,61.864,-11.529,0.80657
4.9614,376.62,61.853,-11.528,0.80657
4.9624,376.69,61.841,-11.528,0.80656
4.9634,376.75,61.83,-11.527,0.80656
4.9644,376.81,61.818,-11.526,0.80656
4.9654,376.87,61.807,-11.526,0.80656
4.9664,376.93,61.795,-11.525,0.80655
